releasedate,price,duration_in_minutes,rating_stars_out_of_5,total_rating
2018-10-16,585.0,319,0.0,0
2018-09-19,586.0,581,0.0,0
2018-09-11,586.0,454,0.0,0
2018-09-11,703.0,754,0.0,0
2018-09-04,668.0,463,0.0,0
2018-09-04,586.0,606,0.0,0
2018-08-21,668.0,464,0.0,0
2018-07-24,586.0,414,0.0,0
2018-07-10,586.0,553,0.0,0
2013-11-01,166.0,218,0.0,0
2014-09-05,468.0,307,0.0,0
2014-01-14,668.0,443,0.0,0
2012-12-04,836.0,715,0.0,0
2016-01-20,668.0,467,0.0,0
2018-06-27,668.0,431,0.0,0
2018-06-12,586.0,373,0.0,0
2014-06-17,836.0,479,0.0,0
2018-04-17,668.0,575,5.0,1
2018-04-03,703.0,618,0.0,0
2018-03-13,938.0,663,3.0,1
2018-03-06,703.0,326,0.0,0
2018-03-06,668.0,415,0.0,0
2018-02-20,668.0,489,0.0,0
2018-02-20,668.0,476,0.0,0
2018-02-20,891.0,510,0.0,0
2018-01-26,668.0,337,0.0,0
2018-01-30,820.0,357,0.0,0
2018-01-02,820.0,358,4.0,1
2017-12-14,938.0,548,0.0,0
2018-01-02,233.0,36,0.0,0
2017-12-01,468.0,358,0.0,0
2017-11-17,668.0,442,0.0,0
2017-12-04,501.0,224,0.0,0
2017-11-14,703.0,307,0.0,0
2017-11-02,668.0,410,5.0,1
2017-10-25,468.0,290,0.0,0
2017-09-20,891.0,548,0.0,0
2017-04-18,1055.0,749,0.0,0
2017-03-27,501.0,201,0.0,0
2017-03-07,668.0,436,0.0,0
2017-03-07,668.0,409,0.0,0
2017-03-01,468.0,239,0.0,0
2017-02-20,668.0,325,0.0,0
2017-02-09,468.0,224,0.0,0
2018-09-04,586.0,411,0.0,0
2019-04-02,469.0,295,0.0,0
2020-02-18,586.0,487,0.0,0
2020-06-30,586.0,427,0.0,0
2019-06-28,586.0,432,5.0,1
2019-07-09,469.0,502,0.0,0
2019-04-09,703.0,633,4.0,1
2019-05-21,703.0,602,0.0,0
2019-06-18,586.0,578,0.0,0
2019-04-23,586.0,376,5.0,1
2019-02-19,469.0,322,5.0,1
2019-04-23,586.0,403,0.0,0
2019-06-12,703.0,883,4.0,1
2019-06-04,703.0,935,0.0,0
2019-05-28,586.0,427,0.0,0
2019-03-19,1172.0,265,0.0,0
2020-05-19,586.0,334,0.0,0
2020-05-19,703.0,819,0.0,0
2020-03-31,586.0,525,0.0,0
2020-07-28,586.0,565,0.0,0
2019-07-05,468.0,553,0.0,0
2019-04-25,468.0,589,0.0,0
2019-05-02,351.0,459,0.0,0
2019-04-04,468.0,451,0.0,0
2019-06-12,469.0,312,0.0,0
2013-09-24,468.0,386,0.0,0
2020-05-12,703.0,855,0.0,0
2020-03-17,586.0,444,0.0,0
2020-01-31,586.0,467,0.0,0
2020-02-18,586.0,340,0.0,0
2020-02-18,586.0,377,0.0,0
2019-10-08,703.0,697,0.0,0
2019-10-08,703.0,644,0.0,0
2019-08-20,586.0,492,0.0,0
2019-05-28,586.0,567,0.0,0
2019-06-11,586.0,448,0.0,0
2019-12-10,703.0,652,1.0,1
2020-02-11,586.0,342,0.0,0
2019-10-15,586.0,337,5.0,1
2019-09-24,586.0,437,0.0,0
2019-08-27,586.0,474,5.0,1
2019-08-30,586.0,367,0.0,0
2019-10-15,586.0,357,0.0,0
2019-08-20,586.0,463,0.0,0
2019-07-30,586.0,553,0.0,0
2020-07-14,586.0,509,0.0,0
2019-08-13,586.0,472,0.0,0
2019-07-24,469.0,489,5.0,1
2019-07-24,703.0,644,0.0,0
2017-06-13,668.0,569,0.0,0
2017-06-27,938.0,677,5.0,1
2018-07-03,586.0,527,0.0,0
2018-12-07,468.0,423,5.0,1
2018-03-27,703.0,684,4.5,3
2017-10-03,820.0,464,5.0,3
2018-06-19,586.0,410,5.0,1
2019-09-03,586.0,507,0.0,0
2019-08-13,586.0,401,0.0,0
2019-08-13,586.0,494,0.0,0
2019-02-15,1172.0,287,0.0,0
2018-04-10,820.0,394,0.0,0
2018-03-27,586.0,551,0.0,0
2017-12-14,820.0,392,0.0,0
2018-11-07,1172.0,1071,0.0,0
2021-07-27,1005.0,366,0.0,0
2018-01-16,500.0,660,4.0,1
2018-02-13,500.0,697,5.0,1
2015-07-07,501.0,191,0.0,0
2014-09-02,468.0,711,0.0,0
2019-02-28,586.0,394,0.0,0
2019-05-31,586.0,390,0.0,0
2021-10-28,323.0,894,5.0,14
2021-10-05,1340.0,975,0.0,0
2021-09-14,1340.0,966,0.0,0
2022-02-22,703.0,432,0.0,0
2021-04-13,888.0,794,0.0,0
2021-06-08,500.0,1183,3.0,1
2021-09-24,836.0,659,0.0,0
2021-10-05,74.0,200,0.0,0
2021-09-28,181.0,793,4.0,1
2021-09-14,1005.0,631,0.0,0
2017-06-27,668.0,530,5.0,3
2020-04-07,1005.0,620,0.0,0
2021-11-30,586.0,491,0.0,0
2021-12-01,1008.0,682,0.0,0
2021-10-12,820.0,522,4.0,1
2021-06-01,820.0,480,0.0,0
2019-02-05,957.0,1440,3.0,2
2017-06-27,668.0,595,0.0,0
2022-03-29,645.0,744,0.0,0
2022-03-29,586.0,450,0.0,0
2020-12-22,668.0,452,5.0,1
2021-04-27,836.0,695,0.0,0
2021-04-13,500.0,630,0.0,0
2021-06-22,1055.0,914,0.0,0
2021-06-23,187.0,463,0.0,0
2013-12-10,1170.0,722,0.0,0
2021-04-13,703.0,557,0.0,0
2020-06-16,469.0,329,5.0,1
2020-11-17,469.0,302,0.0,0
2016-01-12,74.0,176,0.0,0
2021-02-16,938.0,737,0.0,0
2018-09-04,586.0,497,5.0,2
2018-06-19,820.0,533,0.0,0
2020-12-08,351.0,140,0.0,0
2020-11-12,469.0,442,0.0,0
2020-07-28,586.0,470,0.0,0
2020-04-28,1172.0,490,4.0,1
2019-06-17,468.0,499,0.0,0
2019-06-04,668.0,380,0.0,0
2012-12-11,668.0,521,0.0,0
2013-02-03,752.0,689,0.0,0
2012-03-19,166.0,225,0.0,0
2012-11-19,601.0,586,0.0,0
2014-06-25,836.0,645,5.0,2
2020-05-15,609.0,573,0.0,0
2020-07-07,586.0,509,0.0,0
2020-06-23,703.0,757,0.0,0
2018-11-12,586.0,1341,0.0,0
2020-05-28,164.0,191,0.0,0
2021-01-12,586.0,338,0.0,0
2021-04-06,181.0,654,0.0,0
2022-03-03,323.0,959,4.5,2
2021-11-16,335.0,1975,5.0,33
2022-03-15,1003.0,482,0.0,0
2021-05-04,1003.0,970,5.0,926
2017-10-03,957.0,1090,4.5,558
2022-01-24,668.0,570,4.5,37
2021-11-30,1289.0,1180,5.0,12
2018-11-20,1025.0,1635,4.5,36
2022-02-15,1138.0,1662,5.0,18
2010-11-02,335.0,2303,5.0,16
2021-10-26,1093.0,543,4.0,19
2022-03-16,2010.0,2303,4.0,1
2008-06-17,1338.0,2816,5.0,56
2021-10-14,836.0,754,4.0,94
2021-06-01,1360.0,3184,5.0,2
2012-08-30,957.0,707,4.0,14
2021-10-21,1093.0,999,4.5,23
2003-12-28,301.0,1594,4.5,65
2012-01-10,1131.0,885,4.5,18
2010-08-30,836.0,671,4.0,12
2006-01-01,335.0,1824,4.5,20
2015-11-03,1025.0,2030,4.5,29
2020-09-08,2010.0,2792,4.5,12
2012-03-16,1407.0,1358,5.0,54
2017-11-14,1003.0,537,4.0,136
2003-01-17,301.0,1564,3.5,16
2021-11-25,888.0,820,4.5,3
2021-07-22,323.0,876,4.5,11
2012-11-13,721.0,836,4.5,70
2021-02-16,1407.0,1565,4.5,31
2011-06-02,752.0,644,4.5,26
2018-05-24,615.0,359,4.5,43
2011-02-28,957.0,710,4.5,28
2003-12-28,301.0,1488,4.5,53
2008-12-22,837.0,1244,4.5,54
2018-08-28,820.0,586,4.5,27
2008-12-22,836.0,1305,4.5,32
2018-02-08,721.0,1001,4.5,261
2021-12-22,836.0,720,4.5,40
2003-12-28,181.0,758,4.5,14
2022-02-08,181.0,770,3.5,2
2014-01-28,1172.0,972,4.5,78
2012-12-06,323.0,347,4.5,245
2021-05-05,500.0,1094,4.5,6
2021-07-08,323.0,731,4.5,75
2008-11-11,301.0,1405,4.0,19
2016-02-09,1055.0,1310,5.0,31
2020-03-31,652.0,35,4.5,1088
2021-12-21,2010.0,1375,5.0,4
2020-11-24,888.0,826,4.0,87
2013-01-08,335.0,2507,5.0,16
2009-10-27,335.0,1978,5.0,11
2015-05-12,1005.0,910,4.5,59
2017-06-30,500.0,1256,5.0,21
2014-03-13,1054.0,2575,4.5,10
2011-03-01,301.0,1452,4.5,12
2020-03-17,703.0,917,4.5,18
2022-02-17,1093.0,907,0.0,0
2018-06-21,550.0,877,4.5,11
2022-02-22,1003.0,1367,0.0,0
2012-05-09,1407.0,1587,4.5,33
2017-10-30,469.0,197,4.0,22
2015-07-09,1758.0,3214,5.0,41
2016-12-06,1328.0,1178,4.5,19
2012-12-14,323.0,392,4.5,41
2021-06-15,1675.0,1458,5.0,7
2020-02-27,759.0,280,4.5,70
2020-01-01,1171.0,659,5.0,274
2017-12-08,987.0,1496,4.5,95
2012-04-05,957.0,940,4.5,170
2017-10-24,836.0,673,4.5,7
2009-01-20,836.0,1787,4.5,10
2021-02-16,1171.0,939,4.5,6
2016-04-21,820.0,507,4.5,55
2016-12-13,1289.0,983,4.5,21
2000-12-31,1172.0,1023,4.5,23
2019-11-05,1507.0,1071,5.0,8
2013-08-27,1131.0,816,5.0,7
2021-06-08,1758.0,2197,3.5,11
2016-09-08,552.0,856,4.5,19
2014-06-19,323.0,629,4.5,29
2012-07-01,990.0,1722,4.5,41
2019-01-31,987.0,1573,5.0,2
2017-12-07,990.0,1234,5.0,11
2020-10-29,888.0,559,4.5,12
2014-03-05,1054.0,3085,4.5,13
2016-06-06,1407.0,2847,5.0,1
2017-04-06,820.0,548,4.5,38
2012-10-30,1206.0,736,5.0,14
2019-09-10,1172.0,1010,4.5,9
2019-01-31,987.0,1487,5.0,2
2012-08-08,1407.0,1908,5.0,39
2019-12-10,1507.0,1839,5.0,14
2014-06-17,1382.0,1875,4.5,4
2021-02-16,1507.0,1286,5.0,10
2020-03-03,873.0,1670,4.5,94
2021-07-19,0.0,761,4.5,15
2021-02-04,888.0,546,5.0,6
2015-06-04,552.0,836,4.5,19
2014-01-31,1054.0,1807,4.5,7
2016-08-23,1641.0,2460,5.0,4
2019-10-22,703.0,416,5.0,5
2020-11-10,1340.0,908,5.0,10
2018-03-08,491.0,1176,4.5,8
2014-10-23,323.0,608,4.5,21
2007-03-29,937.0,1063,4.5,30
2017-04-11,1256.0,1016,5.0,18
2013-08-06,938.0,769,5.0,20
2017-09-26,1340.0,1004,4.5,9
2017-07-06,491.0,551,4.5,7
2021-03-23,2010.0,2035,5.0,3
2016-10-04,266.0,138,4.0,19
2016-07-11,1524.0,1924,5.0,2
2020-09-03,721.0,806,5.0,2
2021-07-13,500.0,492,4.5,6
2020-12-03,1673.0,1766,0.0,0
2018-02-06,1507.0,1040,5.0,6
2020-04-07,703.0,1125,4.5,9
2022-03-29,645.0,938,0.0,0
2017-03-07,1340.0,950,4.5,8
2022-03-29,1172.0,1033,0.0,0
2022-04-02,1138.0,672,0.0,0
2022-03-15,1507.0,979,0.0,0
2008-05-13,1005.0,1339,5.0,1
2022-03-08,1675.0,1042,0.0,0
2022-03-12,759.0,450,5.0,1
2022-02-22,500.0,487,0.0,0
2017-08-22,1340.0,1588,5.0,17
2013-08-29,957.0,705,4.5,10
2022-03-22,1340.0,1026,0.0,0
2022-03-29,1675.0,1192,0.0,0
2014-01-27,1054.0,1206,4.5,16
2020-08-11,1340.0,911,5.0,8
2017-06-27,1003.0,2106,0.0,0
2011-09-06,1131.0,789,4.5,19
2022-04-05,234.0,446,0.0,0
2022-04-05,233.0,1035,0.0,0
2022-04-05,307.0,592,0.0,0
2022-04-05,703.0,473,0.0,0
2022-04-05,586.0,418,0.0,0
2022-04-05,586.0,551,0.0,0
2022-04-05,703.0,615,0.0,0
2022-04-01,812.0,817,0.0,0
2022-04-05,1340.0,775,0.0,0
2022-04-05,500.0,1127,0.0,0
2022-04-05,1172.0,462,0.0,0
2022-04-05,1340.0,555,0.0,0
2022-04-05,1172.0,648,0.0,0
2022-04-05,1172.0,434,0.0,0
2022-04-05,1507.0,963,0.0,0
2022-04-05,913.0,1270,0.0,0
2022-04-05,761.0,1074,0.0,0
2022-02-11,569.0,564,0.0,0
2022-04-05,759.0,908,0.0,0
2022-04-05,2010.0,1205,0.0,0
2022-04-05,820.0,520,0.0,0
2022-04-05,820.0,574,0.0,0
2022-04-05,1256.0,780,0.0,0
2022-04-05,703.0,319,0.0,0
2022-03-22,181.0,834,0.0,0
2021-07-13,645.0,512,4.5,3
2020-12-15,1675.0,1158,5.0,9
2015-04-02,990.0,1142,5.0,1
2021-12-14,1340.0,806,0.0,0
2019-09-10,1507.0,2590,4.0,3
2022-02-01,2010.0,1248,4.5,2
2020-12-15,1172.0,445,5.0,1
2022-03-29,1507.0,639,0.0,0
2011-10-24,752.0,670,5.0,1
2014-12-02,1256.0,1155,5.0,6
2013-12-03,1054.0,1073,5.0,5
2021-10-14,323.0,478,4.5,2
2014-01-30,1054.0,1860,4.5,5
2021-07-13,74.0,248,4.0,4
2021-11-25,1138.0,1438,4.0,1
2022-01-08,1102.0,1019,0.0,0
2021-12-14,2010.0,2136,5.0,1
2021-07-22,1171.0,834,3.0,2
2021-10-14,323.0,466,4.0,1
2022-03-15,1507.0,895,0.0,0
2016-09-27,793.0,676,4.0,7
2021-12-28,2010.0,1340,5.0,4
2019-07-16,1170.0,1281,4.5,3
2021-07-15,759.0,330,4.0,7
2021-11-29,668.0,576,5.0,1
2017-08-14,836.0,629,5.0,1
2022-02-15,1407.0,1452,0.0,0
2022-03-29,1340.0,777,0.0,0
2018-05-03,683.0,521,4.5,27
2021-09-02,1405.0,800,5.0,1
2021-11-11,888.0,623,4.0,1
2021-12-14,2010.0,2404,0.0,0
2017-09-26,820.0,511,4.0,1
2016-08-09,585.0,319,4.0,3
2021-11-04,1093.0,1450,0.0,0
2021-10-05,1340.0,983,4.0,1
2022-01-08,239.0,47,0.0,0
2021-11-16,691.0,186,0.0,0
2021-06-08,1003.0,1409,5.0,2
2008-09-03,372.0,334,4.5,17
2021-09-07,2010.0,1479,5.0,7
2022-03-31,90.0,171,0.0,0
2021-09-07,1256.0,724,0.0,0
2021-11-18,949.0,1115,5.0,1
2022-03-29,221.0,1057,0.0,0
2022-01-04,888.0,811,4.5,3
2007-07-06,820.0,640,5.0,9
2021-03-16,2010.0,1773,5.0,3
2021-12-02,568.0,717,0.0,0
2019-01-31,1138.0,1716,4.5,5
2017-01-13,117.0,1077,4.5,4
2022-01-24,1804.0,2280,5.0,1
2022-02-21,0.0,19,0.0,0
2022-01-03,1172.0,1225,0.0,0
2021-11-23,2010.0,3137,5.0,2
2021-08-31,1055.0,899,5.0,1
2016-11-29,500.0,635,0.0,0
2021-09-14,1675.0,1070,5.0,1
2021-10-05,1507.0,1271,0.0,0
2021-11-16,1675.0,697,0.0,0
2021-11-02,1675.0,1056,0.0,0
2021-12-02,873.0,878,0.0,0
2015-11-19,491.0,664,4.5,7
2019-07-31,1407.0,2038,5.0,7
2022-01-25,1172.0,458,0.0,0
2022-01-03,985.0,737,0.0,0
2021-11-25,1138.0,1644,0.0,0
2022-01-25,1172.0,446,0.0,0
2020-02-29,1138.0,764,4.0,4
2021-11-30,1340.0,1144,0.0,0
2022-01-03,1031.0,842,0.0,0
2021-12-14,1172.0,546,0.0,0
2021-12-09,323.0,851,0.0,0
2019-03-26,1289.0,1148,5.0,24
2021-11-16,1005.0,461,4.5,2
2021-11-16,703.0,934,0.0,0
2021-11-30,1003.0,1474,4.0,1
2021-08-03,1340.0,879,4.0,1
2021-08-31,1172.0,981,0.0,0
2021-08-10,1003.0,1470,4.0,1
2021-09-30,323.0,1109,5.0,2
2021-08-17,586.0,634,0.0,0
2021-07-20,1172.0,3192,0.0,0
2022-02-10,345.0,863,0.0,0
2021-08-17,221.0,1128,5.0,1
2021-10-26,1172.0,381,0.0,0
2021-09-30,835.0,550,0.0,0
2021-10-12,1340.0,940,4.0,1
2021-08-24,1340.0,1237,0.0,0
2021-10-19,1172.0,1055,0.0,0
2021-10-12,1172.0,642,5.0,1
2022-01-04,301.0,1325,3.0,1
2020-10-09,836.0,1051,0.0,0
2022-01-29,759.0,338,0.0,0
2022-01-25,1008.0,608,0.0,0
2022-02-22,1675.0,712,0.0,0
2021-07-27,2010.0,2054,5.0,2
2021-06-15,1256.0,852,0.0,0
2022-01-07,434.0,292,0.0,0
2017-02-14,836.0,620,4.0,8
2021-07-20,1172.0,731,0.0,0
2021-02-04,888.0,822,4.0,1
2021-09-30,233.0,52,0.0,0
2022-01-03,961.0,671,0.0,0
2021-12-14,586.0,425,0.0,0
2021-12-10,118.0,623,0.0,0
2021-06-28,836.0,806,0.0,0
2021-06-15,836.0,614,0.0,0
2021-01-27,1003.0,1292,0.0,0
2022-01-25,1172.0,600,5.0,1
2021-07-13,1172.0,511,0.0,0
2021-09-23,836.0,1140,1.0,1
2021-12-31,586.0,430,0.0,0
2022-03-08,836.0,642,0.0,0
2021-12-28,703.0,852,0.0,0
2022-01-11,1172.0,710,0.0,0
2021-12-14,1340.0,1025,0.0,0
2021-11-05,1003.0,1510,0.0,0
2021-10-18,836.0,761,0.0,0
2021-11-16,836.0,718,4.0,1
2021-12-14,1804.0,1647,0.0,0
2021-04-21,836.0,606,0.0,0
2022-02-01,820.0,1175,0.0,0
2022-02-08,1507.0,732,0.0,0
2021-08-10,836.0,868,0.0,0
2022-03-15,1507.0,1094,0.0,0
2022-01-19,500.0,1323,0.0,0
2005-09-26,820.0,359,4.0,51
2022-01-19,166.0,945,0.0,0
2021-05-14,1003.0,2355,0.0,0
2021-10-15,987.0,313,0.0,0
2021-09-28,1172.0,740,0.0,0
2021-09-14,691.0,266,0.0,0
2021-09-21,1340.0,1004,0.0,0
2021-10-05,703.0,654,5.0,1
2021-08-17,459.0,820,0.0,0
2021-08-10,703.0,822,0.0,0
2021-08-24,1172.0,542,0.0,0
2021-08-03,879.0,383,5.0,1
2021-09-24,668.0,458,0.0,0
2021-06-01,702.0,216,0.0,0
2019-01-31,1138.0,1565,5.0,3
2021-05-24,468.0,930,0.0,0
2021-06-02,985.0,404,0.0,0
2021-02-25,668.0,497,4.0,6
2022-01-04,1340.0,802,0.0,0
2022-03-01,835.0,508,0.0,0
2022-01-12,836.0,1095,5.0,1
2022-02-15,1172.0,542,0.0,0
2022-02-21,0.0,13,5.0,1
2022-02-22,1172.0,709,5.0,1
2022-02-22,1172.0,725,0.0,0
2021-12-02,645.0,494,0.0,0
2021-09-28,1340.0,720,0.0,0
2021-05-04,1340.0,652,1.0,1
2022-02-16,469.0,912,0.0,0
2021-08-24,2010.0,1590,0.0,0
2021-09-21,703.0,819,0.0,0
2021-10-12,1172.0,712,0.0,0
2021-09-30,888.0,795,0.0,0
2022-03-08,1876.0,1517,0.0,0
2022-02-01,836.0,643,0.0,0
2022-03-15,1101.0,724,0.0,0
2021-10-12,586.0,492,0.0,0
2021-08-31,1055.0,889,5.0,1
2021-07-15,836.0,665,0.0,0
2021-03-03,668.0,497,0.0,0
2020-07-17,1003.0,1466,0.0,0
2015-01-22,836.0,1164,0.0,0
2021-09-14,820.0,514,0.0,0
2020-11-07,703.0,304,0.0,0
2021-08-10,1172.0,646,0.0,0
2020-02-04,1507.0,1185,4.5,7
2022-01-28,645.0,493,0.0,0
2022-03-10,344.0,603,0.0,0
2022-03-05,1138.0,725,0.0,0
2022-03-01,837.0,840,0.0,0
2022-03-15,1340.0,780,0.0,0
2022-03-15,1507.0,956,0.0,0
2022-03-15,1055.0,829,0.0,0
2022-01-11,301.0,1620,0.0,0
2021-09-13,668.0,452,0.0,0
2021-11-23,1507.0,702,0.0,0
2021-07-27,937.0,598,0.0,0
2021-07-27,703.0,420,0.0,0
2021-07-27,1172.0,593,0.0,0
2022-01-18,703.0,543,0.0,0
2021-06-01,836.0,554,0.0,0
2020-12-09,1003.0,3703,3.0,2
2021-08-03,1340.0,596,0.0,0
2022-03-30,234.0,474,0.0,0
2022-03-30,234.0,484,0.0,0
2022-03-30,234.0,493,0.0,0
2022-03-30,234.0,479,0.0,0
2022-03-30,234.0,545,0.0,0
2022-03-30,234.0,660,0.0,0
2022-03-31,736.0,726,0.0,0
2022-03-30,501.0,621,0.0,0
2022-03-31,586.0,418,0.0,0
2022-03-30,434.0,312,0.0,0
2022-04-02,971.0,1143,0.0,0
2022-03-31,586.0,360,0.0,0
2022-03-30,382.0,1186,0.0,0
2022-03-29,268.0,283,0.0,0
2022-03-29,586.0,459,0.0,0
2022-03-29,1172.0,439,0.0,0
2022-03-31,645.0,605,0.0,0
2022-03-29,1340.0,511,0.0,0
2022-04-01,812.0,671,0.0,0
2022-03-29,1335.0,1036,0.0,0
2022-03-29,1131.0,554,0.0,0
2013-12-10,694.0,619,0.0,0
2021-07-22,946.0,840,0.0,0
2021-07-20,500.0,599,0.0,0
2022-02-08,703.0,852,0.0,0
2022-02-11,307.0,466,0.0,0
2022-02-03,870.0,700,0.0,0
2022-02-08,1507.0,1672,0.0,0
2022-02-01,1340.0,1105,0.0,0
2021-11-09,2010.0,1389,5.0,1
2021-09-14,937.0,832,0.0,0
2022-01-27,645.0,596,0.0,0
2022-03-08,1172.0,523,0.0,0
1999-12-15,651.0,314,5.0,4
2021-05-18,1523.0,1774,0.0,0
2015-09-15,181.0,840,3.5,2
2021-12-09,888.0,617,0.0,0
2021-12-14,1218.0,923,0.0,0
2021-12-07,1172.0,853,0.0,0
2021-11-30,703.0,667,0.0,0
2010-11-09,1131.0,803,0.0,0
2021-06-01,2010.0,1162,4.0,6
2017-07-19,683.0,377,5.0,11
2021-07-20,586.0,522,0.0,0
2017-03-28,1008.0,752,3.5,3
2022-03-25,881.0,809,0.0,0
2021-05-27,569.0,900,4.0,1
2022-02-25,766.0,1334,0.0,0
2022-03-15,1507.0,787,0.0,0
2021-12-23,836.0,655,0.0,0
2021-07-22,323.0,1489,0.0,0
2022-03-11,767.0,1225,0.0,0
2021-11-23,1675.0,1573,0.0,0
2012-06-26,1206.0,896,5.0,9
2021-07-27,586.0,524,0.0,0
2021-07-29,645.0,657,5.0,1
2015-09-22,74.0,150,5.0,3
2020-08-04,1675.0,1165,5.0,13
2019-09-03,703.0,348,0.0,0
2015-01-06,1055.0,1143,4.5,35
2014-07-15,1519.0,727,4.5,2
2019-10-29,820.0,534,3.0,1
2022-03-22,1507.0,689,0.0,0
2019-02-19,1003.0,1020,4.5,14
2022-03-29,669.0,776,0.0,0
2022-03-26,1138.0,563,0.0,0
2022-03-26,1138.0,554,0.0,0
2022-03-19,1138.0,573,0.0,0
2020-10-15,703.0,534,0.0,0
2021-02-02,836.0,1152,4.5,2
2011-11-15,1131.0,652,5.0,10
2021-05-24,1005.0,1096,0.0,0
2011-09-08,1138.0,1860,3.5,2
2021-06-08,703.0,429,0.0,0
2021-05-13,759.0,586,0.0,0
2010-06-01,410.0,127,3.5,2
2021-04-27,586.0,264,4.5,9
2021-06-10,888.0,651,4.5,3
2021-05-18,2010.0,1320,5.0,6
2021-08-17,1008.0,674,0.0,0
2021-10-05,1172.0,626,0.0,0
2019-10-15,668.0,430,4.0,4
2022-03-08,1170.0,1338,0.0,0
2022-03-01,1675.0,1166,0.0,0
2022-03-17,888.0,521,0.0,0
2021-04-27,2010.0,2257,5.0,2
2021-05-13,323.0,1613,5.0,1
2021-03-10,668.0,484,5.0,2
2022-01-27,234.0,846,0.0,0
2022-01-27,70.0,6,0.0,0
2022-01-27,234.0,533,0.0,0
2022-01-27,234.0,580,0.0,0
2022-01-27,234.0,371,0.0,0
2022-01-27,234.0,641,0.0,0
2022-01-27,382.0,652,0.0,0
2022-01-27,234.0,625,0.0,0
2022-01-24,228.0,343,0.0,0
2022-01-25,537.0,722,0.0,0
2022-01-25,537.0,707,0.0,0
2022-01-21,502.0,749,0.0,0
2022-01-27,569.0,313,0.0,0
2022-01-28,334.0,221,0.0,0
2022-01-28,166.0,46,0.0,0
2022-01-28,535.0,332,0.0,0
2022-01-28,602.0,432,0.0,0
2022-01-28,99.0,188,0.0,0
2022-01-25,866.0,354,0.0,0
2022-01-25,1675.0,943,0.0,0
2022-01-25,820.0,921,0.0,0
2021-05-25,836.0,633,0.0,0
2016-10-04,1005.0,780,5.0,1
2014-04-29,1406.0,713,0.0,0
2022-01-03,1266.0,1440,0.0,0
2021-11-13,1003.0,1424,0.0,0
2021-11-30,1172.0,658,0.0,0
2022-01-03,961.0,686,5.0,1
2021-11-23,586.0,487,5.0,1
2018-08-28,1005.0,726,5.0,1
2021-10-09,1138.0,682,5.0,1
2018-07-03,1055.0,3637,3.5,3
2022-03-01,1340.0,993,0.0,0
2022-02-15,2010.0,1449,0.0,0
2021-11-13,1138.0,903,4.0,2
2021-06-15,1172.0,671,0.0,0
2017-10-04,300.0,461,0.0,0
2016-02-02,1005.0,651,0.0,0
2018-12-27,987.0,1218,5.0,1
2022-01-18,2010.0,2102,2.0,2
2022-01-25,181.0,740,0.0,0
2022-01-15,1138.0,720,0.0,0
2022-01-18,888.0,656,0.0,0
2014-02-18,1054.0,2037,5.0,10
2017-07-13,552.0,780,0.0,0
2019-04-04,873.0,779,5.0,2
2018-05-31,1003.0,31,4.5,5
2021-07-06,1054.0,736,0.0,0
2021-06-29,1172.0,730,0.0,0
2007-11-27,878.0,552,4.5,8
2021-05-13,888.0,772,5.0,1
2021-06-08,2010.0,2078,4.0,1
2016-10-04,820.0,596,0.0,0
2018-06-26,586.0,562,4.0,1
2017-02-09,491.0,710,5.0,2
2019-08-13,1005.0,543,5.0,2
2005-07-22,837.0,449,4.5,13
2020-08-25,500.0,1066,5.0,12
2018-05-21,190.0,246,4.0,1
2003-12-28,301.0,1210,0.0,0
2020-09-29,820.0,1204,0.0,0
2008-03-31,1407.0,1630,0.0,0
2014-09-05,1306.0,687,3.5,3
2018-02-20,1338.0,986,4.5,11
2019-06-04,1005.0,1306,0.0,0
2015-09-04,1131.0,736,4.0,1
2009-04-07,609.0,579,4.0,3
2020-05-05,938.0,768,4.5,16
2022-02-15,307.0,302,0.0,0
2022-02-14,384.0,338,0.0,0
2022-02-14,614.0,434,0.0,0
2022-02-15,537.0,725,0.0,0
2022-02-15,1003.0,1072,0.0,0
2022-02-09,668.0,519,0.0,0
2022-02-09,478.0,338,0.0,0
2022-02-15,670.0,549,0.0,0
2022-02-10,755.0,556,0.0,0
2022-02-09,844.0,734,0.0,0
2022-02-15,586.0,506,0.0,0
2022-02-08,622.0,514,0.0,0
2022-02-10,586.0,405,0.0,0
2022-02-08,234.0,366,0.0,0
2022-02-07,569.0,320,0.0,0
2022-02-03,468.0,1366,0.0,0
2022-02-12,971.0,942,0.0,0
2022-02-03,944.0,774,0.0,0
2022-02-07,334.0,239,0.0,0
2022-02-07,334.0,211,0.0,0
2022-02-07,334.0,223,0.0,0
2022-02-07,334.0,226,0.0,0
2022-02-07,334.0,240,0.0,0
2022-02-15,703.0,709,0.0,0
2022-02-07,384.0,379,0.0,0
2022-02-03,767.0,334,0.0,0
2022-02-01,921.0,1576,0.0,0
2022-02-04,636.0,707,0.0,0
2022-02-01,767.0,1361,0.0,0
2022-01-31,452.0,40,0.0,0
2022-02-15,384.0,56,0.0,0
2022-02-10,192.0,210,0.0,0
2022-02-08,586.0,735,0.0,0
2022-02-01,234.0,763,0.0,0
2022-02-01,234.0,616,0.0,0
2022-02-01,234.0,626,0.0,0
2022-02-01,234.0,734,0.0,0
2022-02-01,234.0,705,0.0,0
2022-02-01,234.0,452,0.0,0
2022-02-01,234.0,766,0.0,0
